5291,17793,addict,noun,a person who is addicted to something
5293,17795,addiction,noun,the fact or condition of being addicted
5295,17797,fiend,noun,an addict
5296,17798,habit,noun,addiction
5297,17799,junkie,noun,a drug addict
5298,17800,alcoholic,noun,a person suffering from alcoholism. [Med] 
5299,17801,alcoholism,noun,addiction to alcoholic liquor
5310,17812,trip,noun,a hallucinatory experience caused by taking a psychedelic drug.
5321,17823,south,noun,the direction towards the point of the horizon 90 deg clockwise from east.
5322,17824,west,noun,"the direction towards the point of the horizon where the sun sets at the equinoxes, on the left-hand side of a person facing north."
5323,17825,east,noun,"the direction towards the point of the horizon where the sun rises at the equinoxes, on the right-hand side of a person facing north."
5327,17829,north,noun,"the direction in which a compass needle normally points, towards the horizon on the left-hand side of a person facing east. (ex ""to the north of..."")"
5329,17831,true north,noun,"Geographic north, as opposed to magnetic north."
5330,17832,way,noun,"(in) some direction, either specified (""that way!"") or asked about (""which way?"")."
5332,17834,reward,noun,something given in recognition of an achievement
5336,17838,penalty,noun,"a punishment imposed for breaking a law, rule, or contract"
5338,17840,punishment [penalty],noun,the penalty inflicted. 
5339,17841,punishment [act],noun,the action of punishing or the state of being punished. 
5346,17848,brace,noun,"a pair of things, especially birds or mammals killed in hunting"
5347,17849,couple,noun,two individuals of the same sort considered together
5348,17850,pair,noun,a set of two things related in some way or considered together
5349,17851,score,noun,a group or set of twenty
5358,17860,fourteen,noun,"equivalent to the product of seven and two; one more than thirteen, or six less than twenty; 14."
5376,17878,number,noun,an arithmatic figure. 
5381,17883,excoriation,noun,censure or severe criticism
5385,17887,kudos,noun,(mass noun) praise and honour. 
5387,17889,deprecation,noun,an expression of disapproval
5390,17892,execration,noun,cursing or denouncing somebody
5396,17898,malediction,noun,a curse. 
5399,17901,reprehension,noun,the act of  censuring or rebuking  someone
5400,17902,belittlement,noun,the act of belittling or disparaging
5401,17903,belittling,noun,"disparaging, representing a slight"
5402,17904,recrimination,noun,an accusation in response to one from someone else
5404,17906,critic,noun,a person who expresses an unfavourable opinion of something.
5405,17907,critique,noun,a detailed analysis and assessment
5407,17909,harangue,noun,a forceful and aggressive speech
5409,17911,acclaim,noun,enthusiastic public praise
5410,17912,accusation,noun,a charge or claim that someone has done something illegal or wrong.
5415,17917,censure,noun,formal disapproval.
5418,17920,commendation,noun,a statement of formal praise
5420,17922,condemnation,noun,declaration of utter disapproval.
5421,17923,criticism,noun,the expression of disapproval of someone or something based on perceived faults or mistakes.
5426,17928,denigration,noun,"express extreme, perhaps inappropriate disapproval"
5428,17930,denouncement,noun,the public declaration of something or someone as wrong.
5429,17931,denunciation,noun, the action of denouncing someone or something. 
5432,17934,derision,noun,contemptuous ridicule or mockery
5434,17936,disparagement,noun,the action of representing something as low quality.
5439,17941,praise,noun,the expression of approval or admiration.
5441,17943,remonstrance,noun,a forcefully reproachful protest. 
5444,17946,ridicule,noun,mockery or derision.
5456,17958,charge,noun,an accusation of wrongdoing.
5462,17964,attack,noun,"the act of blaming, abusing, or criticizing vehemently"
5472,17974,flogging,noun,striking (generally with a whip) as a punishment
5474,17976,caning,noun,beating with a cane as punishment
5475,17977,lash,noun,a sharp blow or stroke with a whip or stick. 
5480,17982,fine,noun,a sum of money exacted as a penalty by a court of law or other authority. 
5481,17983,reparations,noun,the compensation for war damage paid by a defeated state. 
5482,17984,damages,noun,a sum of money claimed or awarded in compensation for a loss or injury. 
5484,17986,ticket,noun,a summons or warning given to a traffic-law violator
5487,17989,hour,noun,(of a state-of-affairs) lasting 60 minutes
5488,17990,minute,noun,(of a situation) lasting sixty seconds or a sixtieth of an hour
5489,17991,second,noun,"(of a state-of-affairs) lasting a sixtieth of a minute; SI time-length unit defined as the duration of 9,192,631,770 periods of the radiation corresponding to the transition between the two hyperfine levels of the ground state of the cesium 133 atom."
5490,17992,day,noun,(of an event or state ) lasting twenty-four hours
5491,17993,week,noun,(of an event or state) lasting seven days
5492,17994,month,noun,(of an event or state) lasting approximately thirty days.
5493,17995,year,noun,(of an event or state) lasting (approximately) 365 days
5494,17996,decade,noun,(of an event or state) lasting ten years
5495,17997,century,noun,(of an event or state) lasting one hundred years.
5496,17998,millennium,noun,"a period of a thousand years, especially when calculated from the traditional date of the birth of Christ."
5497,17999,fortnight,noun,a period of two weeks.
5498,18000,a while,noun,a long time
5499,18001,nanosecond,noun,one billionth of a second
5500,18002,time,noun,"a measure or amount of time.  Note: This LU generally appears without the ""Count"" FE."
5502,18004,execution,noun,event in which a condemned person is killed.
5503,18005,executioner,noun,an official who executes condemned criminals. 
5504,18006,hangman,noun,an executioner who hangs condemned people. 
5505,18007,headsman,noun,an executioner who beheaded prisoners. 
5506,18008,firing squad,noun,a group of soldiers detailed to shoot a condemned person. 
5509,18011,guillotining,noun,the act of beheading somebody with a guillotine.
5511,18013,hanging,noun,the event of hanging a person
5512,18014,pseudonym,noun,"a fictitious name, especially one used by an author"
5513,18015,name,noun,"a word or set of words by which someone or something is known, addressed, or referred to"
5514,18016,nickname,noun,a familiar or humorous name for a person or thing
5515,18017,surname,noun,"a hereditary name common to all members of a family, as distinct from a forename"
5516,18018,forename,noun,another term for first name
5517,18019,maiden name,noun,the surname that a married woman used before she was married. 
5518,18020,Christian name,noun,a name conferred on a person at baptism or confirmation
5519,18021,family name,noun, a surname
5520,18022,nom de plume,noun,a pen name
5521,18023,nom de guerre,noun,an assumed name under which a person engages in combat. 
5522,18024,moniker,noun,a name. 
5523,18025,pen name,noun,a literary pseudonym.
5524,18026,first name,noun,a personal name given to someone at birth or baptism and used before a family name
5525,18027,last name,noun,one' s surname. 
5526,18028,middle name,noun,a person' s name placed after the first name and before the surname. 
5527,18029,stage name,noun,a name assumed for professional purposes by an actor
5528,18030,alias,noun, a false or assumed identity. 
5529,18031,given name,noun,another term for first name.
5532,18034,codename,noun,secret name usually given by an official government agency.
5534,18036,pet name,noun,a term of endearment used to refer to somebody
5535,18037,cognomen,noun," an extra personal name given to an ancient Roman citizen, functioning rather like a nickname and often passed down from father to son.  ["
5536,18038,agnomen,noun,"an additional cognomen given to a Roman citizen, mostly in recognition of achievement"
5537,18039,by-name,noun,a nickname
5538,18040,caconym,noun,"an erroneously given name, especially in a classification system"
5539,18041,praenomen,noun,  the first or personal name given to a citizen of ancient Rome
5540,18042,misnomer,noun, a wrong or inaccurate name or term
5541,18043,married name,noun,the name a person acquires as a consequence of getting married
5542,18044,allonym,noun,the name of a person assumed by an author 
5543,18045,soubriquet,noun,a person' s nickname
5545,18047,brand name,noun,a name given by the maker to a product or range of products.
5546,18048,patronymic,noun,"a name derived from the name of a father or ancestor, e.g. Johnson, O' Brien, Ivanovich."
5547,18049,metronymic,noun, a name derived from the name of a mother or female ancestor
5548,18050,trivial name,noun,the name of something in popular rather than technical or scientific speech
5549,18051,eponym,noun, a word or name derived from the name of a person.
5557,18059,full name,noun,"the entire legal name of a person (which may include a first, middle, and last name)"
5558,18060,day,noun,"a twenty-four-hour period as a unit of time, reckoned from one midnight to the next and corresponding to a rotation of the earth on its axis"
5559,18061,week,noun,the period of seven days generally reckoned from and to midnight on Saturday night
5560,18062,daybreak,noun,dawn
5561,18063,weekday,noun,a day of the week other than Sunday or Saturday
5562,18064,weekend,noun,Saturday and Sunday
5563,18065,weeknight,noun,a night of the week exclusive of Saturday and Sunday
5564,18066,dawn,noun,the first appearance of light in the sky before sunrise
5565,18067,morning,noun,"the period of time between midnight and noon, especially from sunrise to noon"
5566,18068,noon,noun,twelve o' clock in the day; midday
5567,18069,Monday,noun,the day of the week before Tuesday and following Sunday;Patterns like: Calendric_unit.Wednesday.n
5568,18070,Tuesday,noun,the day of the week before Wednesday and following Monday; Patterns like: Calendric_unit.Wednesday.n
5569,18071,Wednesday,noun,the day of the week before Thursday and following Tuesday
5570,18072,Thursday,noun,the day of the week before Friday and following Wednesday; Patterns like: Calendric_unit.Wednesday.n
5571,18073,Friday,noun,the day of the week before Saturday and following Thursday; Patterns like: Calendric_unit.Wednesday.n
5572,18074,Saturday,noun,the day of the week before Sunday and following Friday; Patterns like: Calendric_unit.Wednesday.n
5573,18075,today,noun,this present day
5574,18076,yesterday,noun,the day before today
5575,18077,tomorrow,noun,the day after today
5576,18078,midday,noun,the middle of the day; noon
5577,18079,afternoon,noun,the time from noon or lunchtime to evening
5578,18080,dusk,noun,the darker stage of twilight
5579,18081,evening,noun,"the period of time at the end of the day, between late afternoon and bedtime"
5580,18082,eve,noun,the evening or day before a religious festival
5581,18083,night,noun,the time from sunset to sunrise
5582,18084,midnight,noun,twelve o' clock at night; the middle of the night
5583,18085,twilight,noun,"the time of day when the sun is just below the horizon, especially between sunset and dark"
5584,18086,month,noun,each of the twelve named periods into which a year is divided
5585,18087,year,noun,"the period of 365 days (or 366 days in leap years) starting from the first of January, used for reckoning time in ordinary affairs"
5586,18088,calendar year,noun,the period of time which begins on Janurary 1st and ends on December 31st.
5587,18089,fortnight,noun,a period of two weeks
5588,18090,decade,noun,a period of ten years. 
5589,18091,January,noun,the first month of the year. Patterns like: Calendric_unit.April.n
5590,18092,February,noun,the second month of the year. Patterns like: Calendric_unit.April.n
5591,18093,March,noun,the third month of the year. Patterns like: Calendric_unit.April.n
5592,18094,April,noun,the fourth month of the year
5593,18095,May,noun,the fifth month of the year. Patterns like: Calendric_unit.April.n
5594,18096,June,noun,the sixth month of the year. Patterns like: Calendric_unit.April.n
5595,18097,July,noun,the seventh month of the year. Patterns like: Calendric_unit.April.n
5596,18098,August,noun,the eighth month of the year. Patterns like: Calendric_unit.April.n
5597,18099,September,noun,the ninth month of the year. Patterns like: Calendric_unit.April.n
5598,18100,October,noun,the tenth month of the year. Patterns like: Calendric_unit.April.n
5599,18101,November,noun,the eleventh month of the year. Patterns like: Calendric_unit.April.n
5600,18102,December,noun,the twelfth month of the year. Patterns like: Calendric_unit.April.n
5601,18103,Sunday,noun,the day of the week before Monday and following Saturday
5602,18104,leap year,noun,"a year, occurring once every four years, which has 366 days including 29 February as an intercalary day"
5603,18105,morn,noun,morning (poetic/literary)
5604,18106,winter,noun,"the coldest season of the year, after autumn and before spring: Patterns like: Calendric_unit.autumn.n"
5605,18107,spring,noun,"the season after winter and before summer, in which vegetation begins to appear; Patterns like: Calendric_unit.autumn.n"
5606,18108,summer,noun,"the season after spring and before autumn, when the weather is warmest;  Patterns like: Calendric_unit.autumn.n"
5607,18109,hour,noun,a period of time equal to a twenty-fourth part of a day and night and divided into 60 minutes
5608,18110,minute,noun,a period of time equal to sixty seconds or a sixtieth of an hour
5609,18111,second,noun,"a sixtieth of a minute of time, which as the SI unit of time is defined in terms of the natural periodicity of the radiation of a caesium-133 atom"
5610,18112,autumn,noun,the season after summer and before winter
5611,18113,school year,noun,"a period of time when school is held, which starts after a summer and ends before the next summer. "
5612,18114,quarter,noun,"a period of three months, used especially in reference to financial transactions"
5613,18115,era,noun,a major division of time that is a subdivision of an aeon and is itself subdivided into periods.
5614,18116,age,noun,a distinct period of history.
5615,18117,rush hour,noun,a time at the start and end of the working day when traffic is at its heaviest.
5616,18118,tonight,noun,this present evening
5617,18119,century,noun,the period of 100 years
5618,18120,millennium,noun,"a period of a thousand years, especially when calculated from the traditional date of the birth of Christ."
5619,18121,holiday,noun,"a day n which festival, celebration, or religious event is observed "
5620,18122,one day,noun,"An unspecified day or occasion is referenced without respect to a specific relative time, hence the incorporation of that FE. This MWE is always indefinite. "
5630,18132,end [cessation],noun,a termination of a state or situation. 
5631,18133,end [final-subevent],noun,"a final part of something. NB: especially of events. ""the end of the year"" ""Mario led the race from beginning to end."""
5633,18135,finale,noun,"the last part of a piece of music, an entertainment, or a public event. "
5635,18137,end,noun,The final point in a process.
5636,18138,process,noun,a natural series of changes.
5641,18143,blonde,noun,a person with blonde hair
5642,18144,brunette,noun,a person with dark brown hair
5644,18146,redhead,noun,"a person, especially a woman, with red hair. "
5646,18148,albino,noun,a person or animal having a congenital absence of pigment in the skin and hair (which are white) and the eyes (which are usually pink).
5657,18159,peg-leg,noun,"having an artificial leg, especially a wooden one."
5687,18189,frying,noun,the process of cooking in hot fat or oil
5688,18190,grilling,noun,"the process of cooking by direct heat, as on/under a grill or over a hot fire"
5689,18191,boiling,noun,the process of cooking by immersing in boiling water
5690,18192,roasting,noun,the process of cooking by prolonged exposure to heat in an oven or over a fire. 
5691,18193,melting,noun,the process of liquifying through warmth or heat
5693,18195,broiling,noun,the process of cooking by exposure to direct heat
5694,18196,toasting,noun,the process of cooking or browning by exposure to radiant heat
5695,18197,simmering,noun,causing to stay just below boiling point while bubbling gently
5696,18198,steaming,noun,the process of cooking by heating in steam from boiling water
5697,18199,stewing,noun,the process of cooking slowly in liquid in a closed dish or pan
5698,18200,baking,noun,"the process of cooking food by dry heat, typically in an oven"
5699,18201,cooking,noun,the act of preparing food through the use of heat
5700,18202,acromegaly,noun,"abnormal growth of the hands, feet, and face, caused by overproduction of growth hormone by the pituitary gland"
5701,18203,amnesia,noun,a partial or total loss of memory
5702,18204,arthritis,noun,a disease causing painful inflammation and stiffness of the joints
5703,18205,anorexia,noun,"lack of appetite for food, in particular also anorexia nervosa an emotional disorder characterized by an obsessive desire to lose weight by refusing to eat"
5704,18206,asphyxia,noun,"a condition arising when the body is deprived of oxygen, causing unconsciousness or death"
5705,18207,asthma,noun,"a respiratory condition marked by attacks of spasm in the bronchi of the lungs, causing difficulty in breathing and usually associated with allergic reaction"
5706,18208,bronchitis,noun,"inflammation of the mucous membrane in the bronchial tubes, typically with spasm of bronchial muscle and coughing"
5707,18209,cancer,noun,a disease caused by an uncontrolled division of abnormal cells in a part of the body. 
5708,18210,candida,noun,a yeast-like parasitic fungus that sometimes causes thrush
5709,18211,cataract,noun,"a medical condition in which the lens of the eye becomes progressively opaque, resulting in blurred vision"
5710,18212,cholangitis,noun,inflammation of the bile ducts.
5711,18213,cholecystitis,noun,"inflammation of the gallbladder, usually caused by the presence of gallstones."
5712,18214,cholera,noun,"an infectious and often fatal bacterial disease of the small intestine, typically contracted from infected water supplies and causing severe vomiting and diarrhoea"
5713,18215,cirrhosis,noun,"a chronic liver disease marked by degeneration of cells, inflammation, and thickening of tissue"
5714,18216,cold,noun,"a common infection in which the mucous membrane of the nose and throat becomes inflamed, causing running at the nose and sneezing"
5715,18217,colitis,noun,inflammation of the lining of the colon
5716,18218,conjunctivitis,noun,inflammation of the conjunctiva
5717,18219,cryptosporidiosis,noun,a diarrheal disease caused by a microscopic parasite (Cryptosporidium parvum).
5718,18220,diarrhea,noun,a condition in which faeces are discharged from the bowels frequently and in a liquid form
5719,18221,depression,noun,"severe despondency and dejection, especially when long-lasting"
5720,18222,dermatitis,noun,inflammation of the skin as a result of irritation by or allergic reaction to an external agent
5721,18223,diabetes,noun,a disorder of the metabolism causing excessive thirst and the production of large amounts of urine
5722,18224,diphtheria,noun,a serious bacterial disease causing inflammation of the mucous membranes and formation of a false membrane in the throat which hinders breathing and swallowing
5723,18225,diverticulosis,noun,a condition in which diverticula are present in the intestine without signs of inflammation
5724,18226,dysmenorrhoea,noun,painful menstruation
5725,18227,eczema,noun,a medical condition in which patches of skin become rough and inflamed with blisters which cause itching and bleeding
5726,18228,flu,noun,"influenza or any similar, milder infection"
5727,18229,influenza,noun,"a highly contagious viral infection of the respiratory passages causing fever, severe aching, and coughing"
5728,18230,hepatitis,noun,a disease characterized by inflammation of the liver
5729,18231,hernia,noun,"a condition in which part of an organ (most commonly, the intestine) is displaced and protrudes through the wall of the cavity containing it"
5730,18232,hypertension,noun,abnormally high blood pressure
5731,18233,hypoglycaemia,noun, deficiency of glucose in the bloodstream
5732,18234,illness,noun,a disease or period of sickness
5733,18235,disease,noun,"a disorder of structure or function in a human, animal, or plant, especially one that produces specific symptoms or that affects a specific part"
5734,18236,sickness,noun,the state of being ill
5735,18237,infection,noun,an infectious disease
5736,18238,jaundice,noun,yellowing of the skin due to an excess of bile pigments in the blood
5737,18239,leprosy,noun," a contagious bacterial disease that affects the skin, mucous membranes, and nerves, causing discoloration and lumps on the skin and, in severe cases, disfigurement and deformities"
5738,18240,leukemia,noun," a malignant progressive disease in which the bone marrow and other blood-forming organs produce increased numbers of immature or abnormal leucocytes, suppressing the production of normal blood cells"
5739,18241,malaria,noun,a mosquito-borne intermittent and remittent fever endemic to warmer regions and caused by a protozoan parasite (genus Plasmodium)
5740,18242,measles,noun,"an infectious viral disease causing fever and a red rash, typically occurring in childhood"
5741,18243,meningitis,noun,"a disease in which there is inflammation of the meninges, caused by viral or bacterial infection"
5742,18244,menorrhagia,noun,abnormally heavy bleeding at menstruation
5743,18245,polio,noun,short for poliomyelitis
5744,18246,psoriasis,noun,"a skin disease marked by red, itchy, scaly patches"
5745,18247,pyelonephritis,noun,infection of the kidneys.
5746,18248,rosacea,noun," a condition in which certain facial blood vessels enlarge, giving the cheeks and nose a flushed appearance"
5747,18249,schizophrenia,noun,"a long-term mental disorder of a type involving a breakdown in the relation between thought, emotion, and behaviour, leading to faulty perception, inappropriate actions and feelings, and withdrawal from reality into fantasy and delusion"
5748,18250,sciatica,noun,"pain affecting the back, hip, and outer side of the leg, caused by compression of a spinal nerve root in the lower back"
5749,18251,shock,noun,"an acute medical condition associated with a fall in blood pressure, caused by loss of blood, severe burns, sudden emotional stress, etc."
5750,18252,stress,noun,"a state of mental, emotional, or other strain"
5751,18253,strongylosis,noun,infestation of strongyle worms.
5752,18254,syphilis,noun,"a sexually transmitted bacterial disease, progressing if untreated from infection of the genitals via the skin and mucous membranes to the bones, muscles, and brain"
5753,18255,tetanus,noun,a bacterial disease causing rigidity and spasms of the voluntary muscles
5754,18256,tuberculosis,noun,"an infectious bacterial disease characterized by the growth of nodules (tubercles) in the tissues, especially the lungs"
5755,18257,tumor,noun,"a swelling of a part of the body, generally without inflammation, caused by an abnormal growth of tissue, whether benign or malignant"
5756,18258,ulcer,noun,"an open sore on an external or internal surface of the body, caused by a break in the skin or mucous membrane which fails to heal"
5757,18259,rubella,noun,"a contagious viral disease, with symptoms like mild measles; German measles"
5758,18260,mumps,noun,"a viral disease mainly affecting children, causing swelling of the parotid salivary glands of the face"
5759,18261,bacterial meningitis,noun,an infection of the fluid of a person' s spinal cord and the fluid that surrounds the brain caused by a bacteria (as opposed to a virus)
5760,18262,German measles,noun,another term for rubella.
5761,18263,ailment,noun,a minor illness.
5762,18264,wound,noun,"an injury to living tissue caused by a cut, blow, or other impact."
5763,18265,affliction,noun,ailment.
5764,18266,condition,noun,an illness or medical problem.
5765,18267,syndrome,noun,an illness characterized by a group of symptoms occurring together.
5766,18268,stenosis,noun,the abnormal narrowing of a passage in the body.
5770,18272,health,noun,the state of being free from illness or injury.
5771,18273,plague,noun,"a contagious bacterial disease characterized by fever and delirium, typically with the formation of buboes (see bubonic plague) and sometimes infection of the lungs (pneumonic plague).  "
5772,18274,malnourishment,noun,the state of not being poorly nourished becuase of lack of food. 
5773,18275,malnutrition,noun,the affliction of being undernourished
5776,18278,AIDS,noun,"a disease, caused by a virus transmitted in body fluids, in which there is a severe loss of cellular immunity leaving the sufferer susceptible to infection and malignancy"
5777,18279,Alzheimer's,noun,"a form of progressive mental deterioration due to generalized degeneration of the brain, occurring in middle or old age."
5778,18280,disorder,noun,a disruption of normal physical or mental functions
5807,18309,transport,noun,the action of bringing something from one place to another by some carrier. 
5811,18313,competition,noun,the activity or condition of competing against others
5813,18315,competitor,noun,a person who takes part in a sporting contest
5816,18318,challenge,noun,competition against a favored opponent
5817,18319,rivalry,noun,a semi-permanent or long-term state of being in competition (with).
5818,18320,rival,noun,a person or thing competing with another for superiority or the same objective.
5819,18321,player,noun,a person who is an active member of a competition
5841,18343,shipment [items],noun,a consignment of goods shipped.
5842,18344,shipment [act],noun,the action of shipping goods.
5847,18349,shipping,noun,transporting freight by ship
5850,18352,emptiness,noun,the state of containing nothing
5851,18353,fullness,noun,the state of being full. 
5858,18360,confinement,noun,the action of forcing or keeping withing a contained area.
5862,18364,constraint,noun,something that forcibly confines (someone or something)
5869,18371,relation,noun,the way in which two or more people or things are connected or related. 
5875,18377,item,noun,an individual article or unit.
5876,18378,entity,noun,Something that exists as a particular and discrete unit.
5877,18379,object,noun,"an individuated, existing, item."
5878,18380,thing,noun,an individuable object.
5879,18381,individual,noun,single object
5880,18382,what,noun,(used in questions to mark the entity about which the questioner is presenting themself as desiring more information) any kind of entity.
5882,18384,connection,noun,a link or relationship between people or things. 
5885,18387,link,noun,a conceptual relationship between people or things. 
5886,18388,tie,noun,connection; link
5888,18390,tie,noun,something that serves as a connecting link in a relationship (as a bond of kinship or affection)
5889,18391,connection,noun, link or relationship between people or things. 
5891,18393,bond,noun,a force or feeling that unites people. 
5893,18395,closeness,noun,degree of mutual concern and fondness in a relationship.
5897,18399,link,noun,a relationship
5913,18415,physician,noun,"a person qualified to practise medicine, especially one who specializes in diagnosis and medical treatment as distinct from surgery"
5914,18416,surgeon,noun,a medical practitioner qualified to practise surgery
5915,18417,allergist,noun,a doctor who specializes in the diagnosis and treatment of allergies.
5916,18418,doctor,noun,a person who is qualified to practice medicine
5917,18419,cardiologist,noun,a doctor who specializes in the diseases and abnormalities of the heart
5918,18420,anesthesiologist,noun,a doctor who specializes in anesthesiology
5919,18421,chiropractor,noun,a practitioner of chiropractics
5920,18422,dermatologist,noun,a doctor who specializes in diseases of the skin
5921,18423,endocrinologist,noun,a doctor who specializes in the glands and hormones of the body and their related disorders
5922,18424,gastroenterologist,noun,"a doctor who specializes in diorders of the stormach, intestines, and related organs"
5923,18425,gerontologist,noun,a doctor who specializes in the phenomena associated with old age and aging
5924,18426,homeopathist,noun,a healthcare provider who practices homeopathy
5925,18427,immunologist,noun,a doctor who specializes in the disorders and the functioning of the immune system
5926,18428,neonatologist,noun,a doctor who specializes in conditions and disorders of newborns
5927,18429,nephrologist,noun,a doctor who specializes in the disorders and functioning of the kidneys
5928,18430,neurologist,noun,a doctor who specializes in the nervous system and disorders affecting it
5929,18431,obstetrician,noun,a physician or surgeon qualified to practise in obstetrics
5930,18432,gynaecologist,noun,a physician or surgeon who deals with women' s sexual and reproductive systems and the disorders associated with them
5931,18433,oncologist,noun,a physician or surgeon who specializes in cancer
5932,18434,orthopaedist,noun,a physician or surgeon who specializes in the skeletal system and conditions and disorders affecting it
5933,18435,pediatrician,noun,a physician or surgeon who deals with children' s health and illnesses
5934,18436,proctologist,noun,"a physician or surgeon who specializes in diseases affecting the rectum, colon, and anus"
5935,18437,psychiatrist,noun,a medical practitioner specializing in the diagnosis and treatment of mental illness
5936,18438,psychoanalyst,noun,a medical professional who practices psychoanalysis
5937,18439,radiologist,noun,a physician or surgeon who specializes in radiology
5938,18440,rheumatologist,noun,a physician or surgeon who deals with the treatment of rheumatic disease
5939,18441,family practitioner,noun,a medical doctor who specializes in the care of people of all ages
5940,18442,therapist,noun,a medicial practitioner trained in methods of diagnosis and rehabilitation other than the use of drugs or surgery
5941,18443,ophthalmologist,noun,"a physician who specializes in the structure, functions and diseases of the eye"
5942,18444,radiation oncologist,noun,a physician or surgeon who specializes in radiology for the treatment of cancer
5943,18445,midwife,noun,a nurse who is trained to assist women in childbirth.
5944,18446,psychologist,noun,"a person trained and educated to perform psychological research, testing, and theraphy"
5945,18447,psychotherapist,noun,a medical practitioner specializing in the diagnosis and treatment of a mental or emotional condition 
5946,18448,shaman,noun,"a person regarded as having access to, and influence in, the world of good and evil spirits, especially among some peoples of northern Asia and North America. "
5947,18449,urologist,noun,a physician who deals with problems and diseases of the urogenital tract
5948,18450,speech therapist,noun,"a medical professional specializing in the diagnosis and rehabilitation for development of and disorders in speech, language and the organs used in speech"
5949,18451,nurse,noun,a person trained to care for the sick or infirm.
5950,18452,cardiology,noun, the branch of medicine concerned with diseases and abnormalities of the heart
5951,18453,dentistry,noun,"the science concerned with the diagnosis, prevention, and treatment of the teeth, gums, and related structures of the mouth and including the repair or replacement of defective teeth"
5952,18454,dermatology,noun,the branch of medicine concerned with skin disorders
5953,18455,endocrinology,noun, the branch of physiology and medicine concerned with endocrine glands and hormones
5954,18456,epidemiology,noun,the branch of medicine concerned with the incidence and distribution of diseases and other factor relating to health.
5955,18457,gastroenterology,noun,the branch of medicine which deals with disorders of the stomach and intestines
5956,18458,gynaecology,noun,"the branch of physiology and medicine concerned with the functions and diseases specific to women and girls, especially those affecting the reproductive system"
5957,18459,haematology,noun,the science encompassing the medical study of the blood and blood producung organs
5958,18460,chiropractic,noun,"a system of complementary medicine based on the diagnosis and manipulative treatment of misalignments of the joints, especially those of the spinal column"
5959,18461,histology,noun,the branch of biology concerned with the microscopic structure of tissues
5960,18462,homeopathy,noun,a system of complementary medicine in which disease is treated by minute doses of natural substances that in a healthy person would produce symptoms of disease
5961,18463,allopathy,noun,"the treatment of disease by conventional means, i.e. with drugs having effects opposite to the symptoms"
5962,18464,midwifery,noun,the thechniques and practice of a person trained to assist women in childbirth
5963,18465,psychotherapy,noun,the treatment of mental disorder by psychological rather than medical means
5964,18466,psychoanalysis,noun,a system of psychological theory and therapy which aims to treat mental disorders by investigating the interaction of conscious and unconscious elements in the mind and bringing repressed fears and conflicts into the conscious mind
5965,18467,immunology,noun,the branch of medicine and biology concerned with immunity
5966,18468,neonatology,noun,the branch of pediatric medicine that deals with the diseases and cure of newborn infants
5967,18469,nephrology,noun,"the science that deals with the kidneys, especially their functions and diseases"
5968,18470,neurology,noun,the branch of medicine and biology concerned with the nervous system
5969,18471,obstetrics,noun,"the branch of medicine that deals with the care of women during pregnancy, childbirth, and the recuperative period period following delivery"
5970,18472,oncology,noun,the study and treatment of tumours
5971,18473,orthopaedics,noun,the branch of medicine concerned with the correction of deformities of bones or muscles
5972,18474,paediatrics,noun,the branch of medicine concerned with children and their diseases
5973,18475,podiatry,noun,"the branch of medicine that deals with the diagnosis, treatment, and prevention of the human foot"
5974,18476,radiology,noun,"the science of X-rays and other high-energy radiation, especially as used in medicine"
5975,18477,rheumatology,noun,the medical science that deals with the study of rheumatic diseases
5976,18478,medicine,noun,"the science or practice of the diagnosis, treatment, and prevention of disease."
5977,18479,therapy,noun,treatment intended to relieve or heal a disorder. 
5978,18480,speech therapy,noun,treatment to help people with speech and language problems. 
5979,18481,stethoscope,noun,"a medical instrument for listening to the action of someone' s heart or breathing, having a small disc-shaped resonator that is placed against the chest and two tubes connected to earpieces"
5980,18482,bronchoscope,noun,a slender tubular instrument with a small light at the end for the inspection of the bronchi
5981,18483,colonoscope,noun,"a long flexible endoscope, often equipped with a device for obtaining tissue samples, that is used for visual examination of the colon"
5982,18484,endoscope,noun,a medical instrument which can be introduced into the body to view its internal parts 
5983,18485,catheter,noun,"a flexible tube inserted through a narrow opening into a body cavity, particularly the bladder, for  removing fluid"
5984,18486,forceps,noun,a pair of pincers used in surgery or in a laboratory
5985,18487,cholecystoscope,noun,a medical instrument used for the examination of the gall bladder
5986,18488,fluoroscope,noun,an instrument with a fluorescent screen used for viewing X-ray images without taking and developing X-ray photographs
5987,18489,gastroscope,noun,an optical instrument used for inspecting the interior of the stomach
5988,18490,laparoscope,noun,"a slender, tubular endoscope that is inserted through an incision in the abdominal wall to examine or perform minor surgery within the abdominal or pelvic cavities"
5989,18491,ophthalmoscope,noun,an instrument for inspecting the retina and other parts of the eye
5990,18492,oscilloscope,noun,a device for viewing oscillations by a display on the screen of a cathode ray tube
5991,18493,sigmoidoscope,noun,a tubular instrument for visual examination of the sigmoid flexure
5992,18494,needle,noun,the pointed hollow end of a hypodermic syringe
5993,18495,scalpel,noun,"a knife with a small sharp blade, as used by a surgeon"
5994,18496,speculum,noun,a metal instrument that is used to dilate an orifice or canal in the body to allow inspection
5995,18497,syringe,noun,"a tube with a nozzle and piston or bulb for sucking in and ejecting liquid in a thin stream, often one fitted with a hollow needle for injecting or withdrawing fluids into or from the body"
